,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2015,5,26.20122549019608
1,2015,6,32.913333333333334
2,2015,7,30.95504065040652
3,2015,8,33.422938144329876
4,2015,9,26.5148717948718
5,2015,10,20.24850746268657
6,2015,11,37.69213836477988
7,2015,12,13.152380952380952
8,2016,1,13.205555555555556
9,2016,2,16.797727272727272
10,2016,3,14.368018018018015
11,2016,4,30.23990610328639
12,2016,5,29.769077568134175
13,2016,6,30.3060209424084
14,2016,7,21.356156156156146
15,2016,8,20.36891615541922
16,2016,9,19.31711711711712
17,2016,10,13.247530864197536
18,2016,11,16.903030303030306
19,2016,12,7.644444444444444
