,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,8,25.328410438908662
1,2013,9,19.825246826516217
2,2013,10,16.94420600858371
3,2013,11,10.74807436918991
4,2013,12,10.331828703703705
5,2014,1,10.728654970760232
6,2014,2,9.319191919191923
7,2014,3,11.40713141025641
8,2014,4,13.619279796048428
9,2014,5,13.845187499999993
10,2014,6,15.185567341690776
11,2014,7,14.597415329768275
12,2014,8,15.475505804311764
13,2014,9,12.132119095143027
14,2014,10,11.980598802395193
15,2014,11,13.107323232323223
16,2014,12,9.716983122362869
17,2015,1,9.440293040293048
18,2015,2,9.470433789954338
19,2015,3,13.170347896440136
20,2015,4,22.179448621553888
21,2015,5,13.129889042995828
22,2015,6,16.68374060150374
23,2015,7,16.436636388659497
24,2015,8,16.01828968903438
25,2015,9,16.817044738500325
26,2015,10,15.123554550025137
27,2015,11,10.704175152749485
28,2015,12,9.344839857651248
29,2016,1,10.205315315315316
30,2016,2,9.894217687074832
31,2016,3,11.47249042145595
32,2016,4,10.838708586883037
33,2016,5,13.728633004926113
34,2016,6,15.915186360031738
35,2016,7,15.042628501077257
36,2016,8,13.621305530371707
37,2016,9,13.592627914017566
38,2016,10,10.865050377833764
39,2016,11,10.2277693856999
40,2016,12,10.924719887955177
