,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,5,1.556517386630691
1,2015,6,1.6271890023510003
2,2015,7,1.7250469011960168
3,2015,8,1.7074822873364783
4,2015,9,1.520964823761017
5,2015,10,1.4808544557438899
6,2015,11,1.5703410718663362
7,2015,12,1.5271183890307156
8,2016,1,1.5416719103780827
9,2016,2,1.5662941820529575
10,2016,3,1.4178670236423163
11,2016,4,1.599122192698922
12,2016,5,1.6299684124219882
13,2016,6,1.7429435871545504
14,2016,7,1.6587491280905704
15,2016,8,1.7739157518948754
16,2016,9,1.8067438321198321
17,2016,10,1.6450690510097812
18,2016,11,1.5990994036190123
19,2016,12,1.0523921749659086
