,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,7,1.3985362848353733
1,2013,8,1.2435244363908682
2,2013,9,1.4893109075726678
3,2013,10,1.5942045350270673
4,2013,11,1.9464906168280804
5,2013,12,1.4408684078329295
6,2014,1,2.006576388220139
7,2014,2,1.9531839745024446
8,2014,3,1.922969336912715
9,2014,4,1.5783213654613464
10,2014,5,1.6074796081771774
11,2014,6,1.3904643782283248
12,2014,7,1.4114692960693223
13,2014,8,1.4616156098971356
14,2014,9,1.2857079752730707
15,2014,10,1.2342746291169502
16,2014,11,1.3663875480636063
17,2014,12,0.9505607900960684
18,2015,1,1.6455407750527495
19,2015,2,0.5358682260100842
20,2015,3,1.3105908436445848
21,2015,4,1.3283841086854729
22,2015,5,1.2736219000499622
23,2015,6,1.3723687803742894
24,2015,7,1.4512456014302404
25,2015,8,1.4202348440147383
26,2015,9,1.331347578206734
27,2015,10,1.2574718792980535
28,2015,11,1.2382876534820433
29,2015,12,1.1872438336516977
30,2016,1,1.1698589474088017
31,2016,2,1.1339611908904201
32,2016,3,1.2250630366449653
33,2016,4,1.2775565875259207
34,2016,5,1.3414080734146614
35,2016,6,1.3928752551903343
36,2016,7,1.5083911766166265
37,2016,8,1.6539648186324647
38,2016,9,1.640575230872696
39,2016,10,1.5993413686529474
40,2016,11,1.627301281229014
41,2016,12,1.469145471757313
