,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,2.1433018699363404,1524.4654856973154,779.9980732025958,511.48201364356686,110.26391041613007,16.21322874378436
1,2014,6.23864162280454,5833.878820789242,3079.6880615122864,1686.0851141168368,747.8542952687277,90.05971196421825
2,2015,1.7609340181634656,4789.956595469096,4939.098754951369,1428.382745633834,781.5908570396452,29.80197552810897
3,2016,3.283426525105158,4447.315903819885,4980.286579230219,1540.369219041117,1066.7193919965362,33.33396177340384
