,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,2.1372497520636826
1,2013,7,3.1082446083142896
2,2013,8,2.2752568072691903
3,2013,9,1.7773481961495314
4,2013,10,1.624539652404295
5,2013,11,1.4405487234459338
6,2013,12,1.2031725885102116
7,2014,1,1.331965884867242
8,2014,2,1.2482303923092364
9,2014,3,1.2584528354041864
10,2014,4,1.3580359568348996
11,2014,5,1.513024590283327
12,2014,6,1.513847480483573
13,2014,7,1.6271907173595221
14,2014,8,1.5448459866346351
15,2014,9,1.4257555705709422
16,2014,10,1.2622285682688412
17,2014,11,1.1025123725816615
18,2014,12,0.932883192586684
19,2015,1,0.9271743791831373
20,2015,2,0.9599579527538283
21,2015,3,1.18221837291645
22,2015,4,1.288670499517169
23,2015,5,1.463101844457604
24,2015,6,1.5122603800618581
25,2015,7,1.5589841109514468
26,2015,8,1.4711642465431005
27,2015,9,1.3088882311204162
28,2015,10,1.2621704366760302
29,2015,11,1.2094814372089955
30,2015,12,1.2419885766011727
31,2016,1,1.1130235730447346
32,2016,2,1.0249900664685652
33,2016,3,1.201275731469191
34,2016,4,1.3471239477852337
35,2016,5,1.48783177780554
36,2016,6,1.5465378219106427
37,2016,7,1.4800566669537534
38,2016,8,1.4350308289023677
39,2016,9,1.372592840951024
40,2016,10,1.3844156482307515
41,2016,11,1.4492395724093918
42,2016,12,0.9668305980821262
