,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,7,1.5305009377377992
1,2013,8,1.5144873198737738
2,2013,9,1.426027163480008
3,2013,10,1.2855852116081923
4,2013,11,1.0958095780293693
5,2013,12,0.9528644022227782
6,2014,1,0.8825728772553438
7,2014,2,1.0170679847888622
8,2014,3,0.9473040479501909
9,2014,4,1.1596433925807548
10,2014,5,1.262602177228154
11,2014,6,1.3347166444446845
12,2014,7,1.292492341225447
13,2014,8,1.3315454631156975
14,2014,9,1.3228313278383632
15,2014,10,1.1926802801423555
16,2014,11,0.9872322144830988
17,2014,12,0.9099011427795752
18,2015,1,0.9316711643648641
19,2015,2,0.8493474417077331
20,2015,3,1.117405435351757
21,2015,4,1.2239511150210798
22,2015,5,1.301954320298157
23,2015,6,1.3829202865135704
24,2015,7,1.38948755507633
25,2015,8,1.3460138174441774
26,2015,9,1.3166877198574325
27,2015,10,1.2610717437082266
28,2015,11,1.2365901958388386
29,2015,12,1.1391247156950999
30,2016,1,1.169588195345109
31,2016,2,1.075541596740372
32,2016,3,1.247955899653148
33,2016,4,1.278686675148288
34,2016,5,1.3160732640304718
35,2016,6,1.3706835602607355
36,2016,7,1.3566594765899866
37,2016,8,1.2748666422344543
38,2016,9,1.231235261351658
39,2016,10,1.1663534865998104
40,2016,11,1.1178711938615327
41,2016,12,0.9650997745481785
