,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,3.04180830541307,2126.4735947124436,1840.633003164483,571.4677876500414,78.00052140501643,
1,2014,3.8640813913170735,7277.404655485309,6977.61059756714,1730.961016003116,722.0060358451053,12.199100844873705
2,2015,7.453545051413859,7777.642035283802,8411.51283550696,2066.62563968258,1033.9192980505234,27.6460271844301
3,2016,22.004006292365275,10163.778646139332,8227.905068005619,2479.128678827576,1297.4452394292227,21.958085593234767
