,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,6,13.92
1,2013,7,17.0987146529563
2,2013,8,14.258743068391883
3,2013,9,12.718861430828238
4,2013,10,12.022694359756107
5,2013,11,9.207697740112998
6,2013,12,9.24821147798741
7,2014,1,10.57723185613358
8,2014,2,9.58077178975382
9,2014,3,9.344757807520704
10,2014,4,10.530638533270121
11,2014,5,12.169735466332096
12,2014,6,12.292593535250674
13,2014,7,11.606601680139534
14,2014,8,11.735368069181002
15,2014,9,11.124187836797539
16,2014,10,10.103854814014243
17,2014,11,8.964181938253269
18,2014,12,9.486382245205785
19,2015,1,8.72426979825354
20,2015,2,13.304461756373941
21,2015,3,10.042622634221715
22,2015,4,11.43046326310103
23,2015,5,12.167186188077254
24,2015,6,12.04832813582817
25,2015,7,12.048926164556033
26,2015,8,11.305059015927176
27,2015,9,11.548647742512301
28,2015,10,9.939285714285738
29,2015,11,9.275374242943666
30,2015,12,9.49187333923828
31,2016,1,9.047938689217766
32,2016,2,9.724758507950652
33,2016,3,9.653378980182561
34,2016,4,10.484302614574
35,2016,5,10.290980435914593
36,2016,6,11.40041666666664
37,2016,7,11.774051449127798
38,2016,8,10.496065675340745
39,2016,9,10.374099263217563
40,2016,10,9.895384897697067
41,2016,11,9.934520653854625
42,2016,12,8.3500310366232
