,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,7,12.35
1,2013,8,40.36884422110551
2,2013,9,19.517892156862732
3,2013,10,18.014792899408278
4,2013,11,16.108838383838393
5,2013,12,14.649549549549555
6,2014,1,15.371739130434781
7,2014,2,15.508333333333331
8,2014,3,14.051302083333331
9,2014,4,22.373236009732363
10,2014,5,20.49904761904762
11,2014,6,20.91930817610062
12,2014,7,21.828461538461536
13,2014,8,16.43299232736572
14,2014,9,21.799541284403652
15,2014,10,16.87836345381525
16,2014,11,13.30697463768115
17,2014,12,12.92408424908424
18,2015,1,12.00762411347518
19,2015,2,14.006763285024151
20,2015,3,16.01850715746421
21,2015,4,24.41251621271075
22,2015,5,19.604923215898825
23,2015,6,23.121837488458016
24,2015,7,18.54725490196079
25,2015,8,18.28152482269504
26,2015,9,15.785004074979629
27,2015,10,17.21364942528737
28,2015,11,14.401762820512818
29,2015,12,14.42055888223552
30,2016,1,11.978763440860217
31,2016,2,12.414999999999997
32,2016,3,14.61521367521368
33,2016,4,13.931004366812221
34,2016,5,14.514626865671643
35,2016,6,17.495118549511858
36,2016,7,19.373892988929903
37,2016,8,19.177083333333336
38,2016,9,16.448516579406625
39,2016,10,16.44045662100457
40,2016,11,15.36051373954599
41,2016,12,13.626797385620913
