,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,5.576636053126767,491.1081426867124,578.8353113726197,205.58804379842516,219.26524901511746,4.397683654577341
1,2014,2.0331279437726573,2837.5723546053136,1925.7457007176235,675.3081085375497,560.5235660308088,13.338097425151444
2,2015,2.6886651484748136,2935.8492677450113,3001.5137067912938,1161.2633720614697,576.3746159881027,0.8649614749655968
3,2016,78.4559212315261,3774.6076971898237,3176.616142578496,1244.7560891775408,1056.713593610804,50.44590322608129
