,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,5,1.4678994125517375
1,2015,6,1.3161991352568811
2,2015,7,1.1889862285743282
3,2015,8,1.2536428356228548
4,2015,9,1.2627387206753538
5,2015,10,1.1512656967427408
6,2015,11,1.193184554058412
7,2015,12,1.2730400228728107
8,2016,1,1.4734445420662552
9,2016,2,1.2697012374833205
10,2016,3,1.2305014897310929
11,2016,4,1.338306794912786
12,2016,5,1.3000255426141865
13,2016,6,1.3271740490533688
14,2016,7,1.2131348516140676
15,2016,8,1.1964162680803268
16,2016,9,1.3517988852247984
17,2016,10,1.3073565461601437
18,2016,11,1.2967918850900344
19,2016,12,1.1424718102518299
