,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,36.48866280823011,739.0803317962343,2095.417667260027,581.0042151649112,836.7026992905724,2.877006144699445
1,2016,14.761267618842723,806.059224376481,3276.7290870574484,651.5749824602028,1548.6006812890653,4.179730888056465
