,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,10.827719316112171,2492.315233935472,1640.7539508253928,886.8743239114104,692.8530367059159,39.679423787856415
1,2014,30.65717045395595,9917.598453116387,8704.443917223422,2949.0364329651575,2819.864208818493,289.96325154550146
2,2015,97.99845995097478,10682.103613834945,9287.325969570818,3697.314722857453,2947.8202397249197,203.1081562564921
3,2016,54.91977841505069,12418.531436383115,10838.15836344903,3676.529540145072,2998.253190049813,215.469403927418
