,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,333.30750116997115,617.4714834608378,270.91972747428224,160.94240614324994,14.183323908887834
1,2014,,612.9585721743949,748.5084097443832,187.66074829298478,138.8962033347138,38.34547088871019
2,2015,15.705824894271153,3185.5802452719845,1480.046739543337,341.0813939812673,375.63061446654643,53.08256652261642
3,2016,0.6174984820247349,4071.892649335955,1984.5551784507932,362.94508194380535,630.6483095681659,26.411721284878457
