,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,6,864
1,2015,7,2432
2,2015,8,2501
3,2015,9,2426
4,2015,10,1834
5,2015,11,1248
6,2015,12,812
7,2016,1,634
8,2016,2,750
9,2016,3,1303
10,2016,4,1566
11,2016,5,2312
12,2016,6,3490
13,2016,7,3249
14,2016,8,2979
15,2016,9,2743
16,2016,10,2391
17,2016,11,1606
18,2016,12,569
