,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,15.144529425090612,1672.7997068848013,1602.0491120480644,629.3976224689569,437.0857972557997,11.30568722532674
1,2014,31.622395407542403,3025.721399176579,2798.9735056151258,1350.12278069513,1160.5104563580808,56.95968625067282
2,2015,16.439180269515205,3456.387712717786,3376.268420231651,1452.21568410107,1061.3661149312036,86.50871628035401
3,2016,13.247353701801442,3921.947407084932,4004.1721041587007,1796.6599891856804,1625.5848217994835,106.49333488241922
