,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,3.156483476405549,280.0984549120805,186.41532049768767,89.93243385699152,45.34591275760092,
1,2016,8.500257700024163,305.9565083242386,261.64071956482474,250.46895876122957,96.05557168914211,282.00005028949704
