,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,0.9347215441928921
1,2013,7,1.4473225063439665
2,2013,8,1.3468124630959257
3,2013,9,1.3170487522258614
4,2013,10,1.211280941904794
5,2013,11,1.1166536902658029
6,2013,12,0.728476172855198
7,2014,1,0.7694300906802654
8,2014,2,0.7157880914596978
9,2014,3,0.7878463631320384
10,2014,4,0.9447577429970934
11,2014,5,1.1423886859164172
12,2014,6,1.1166870190719902
13,2014,7,1.1936485066469207
14,2014,8,1.1731416724970563
15,2014,9,1.2548099632052079
16,2014,10,1.2164221763794165
17,2014,11,1.1258674797066903
18,2014,12,0.9820077360094144
19,2015,1,0.9847753966557816
20,2015,2,0.9686850253281726
21,2015,3,1.1784225889617201
22,2015,4,1.1314806857422097
23,2015,5,1.188805529254058
24,2015,6,1.2083626288157112
25,2015,7,1.232721800894383
26,2015,8,1.2045271753544664
27,2015,9,1.1925792301776896
28,2015,10,1.142726343824126
29,2015,11,1.0977317536017264
30,2015,12,1.0986418760156411
31,2016,1,1.079913102486528
32,2016,2,1.0974485719326164
33,2016,3,1.2528785823131479
34,2016,4,1.2862628188438143
35,2016,5,1.2291111080531405
36,2016,6,1.2276204135359634
37,2016,7,1.1168427365226137
38,2016,8,1.1070253225983282
39,2016,9,1.1376483004982252
40,2016,10,1.1994847301938454
41,2016,11,1.1800788074370763
42,2016,12,1.246817078810184
