,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,9,70.46550387596899
1,2013,10,24.579704301075267
2,2013,11,25.029885057471255
3,2013,12,10.992307692307698
4,2014,1,11.64333333333333
5,2014,2,10.946913580246912
6,2014,3,19.886616161616175
7,2014,4,22.245487627365378
8,2014,5,29.728250825082476
9,2014,6,24.506952117863733
10,2014,7,23.73804788213627
11,2014,8,24.673733147373337
12,2014,9,21.863792102206766
13,2014,10,15.85400593471809
14,2014,11,11.08076923076923
15,2014,12,11.207619047619048
16,2015,1,13.17106918238994
17,2015,2,12.423750000000002
18,2015,3,15.125978090766813
19,2015,4,21.29185277088504
20,2015,5,24.079967637540435
21,2015,6,20.382429990966568
22,2015,7,21.45377969762417
23,2015,8,18.075969601677123
24,2015,9,20.634660493827155
25,2015,10,14.540166666666655
26,2015,11,12.67600229095074
27,2015,12,11.84831804281346
28,2016,1,10.380714285714285
29,2016,2,14.952272727272714
30,2016,3,12.82408111533587
31,2016,4,15.336616915422901
32,2016,5,18.710877862595407
33,2016,6,20.672610882487422
34,2016,7,22.11180223285484
35,2016,8,18.106417764763297
36,2016,9,18.27629504504506
37,2016,10,14.624168236032657
38,2016,11,11.686608863198467
39,2016,12,18.569444444444436
