,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,,140.55592378359856,97.82862615181116,38.87866884080382,39.225736081493324,6.836022398116165
1,2016,4.127831343331671,394.4530421414035,323.7036757262074,94.84189876104706,105.04596746169791,8.330920595600732
