,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,7,1.0237501697781695
1,2015,8,0.9163824287328466
2,2015,9,0.9860526490096945
3,2015,10,1.0420988577377996
4,2015,11,0.7371291455832247
5,2015,12,0.7670485421905004
6,2016,1,0.8865779420495149
7,2016,2,0.7924138682732105
8,2016,3,0.8911159504312076
9,2016,4,0.9874288834961271
10,2016,5,0.910844053972359
11,2016,6,0.8723864160220429
12,2016,7,0.9316358531510408
13,2016,8,0.7907944302849529
14,2016,9,0.8131308516490501
15,2016,10,0.7878146984813764
16,2016,11,0.5641592240156331
17,2016,12,0.6119451588517464
