,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,7,18.376
1,2013,8,18.86352000000001
2,2013,9,19.619161868202188
3,2013,10,15.991121872477809
4,2013,11,13.200854700854705
5,2013,12,15.726870748299325
6,2014,1,11.51212121212121
7,2014,2,10.915258215962442
8,2014,3,12.174414414414423
9,2014,4,13.58912175648702
10,2014,5,15.358317639673574
11,2014,6,22.00259914255091
12,2014,7,15.00415584415585
13,2014,8,16.088267543859647
14,2014,9,14.216565809379725
15,2014,10,18.96707175925926
16,2014,11,13.575767543859644
17,2014,12,12.97610062893082
18,2015,1,10.911610486891385
19,2015,2,12.916666666666666
20,2015,3,12.528922815945704
21,2015,4,12.524507735583693
22,2015,5,19.00269113149848
23,2015,6,16.199284578696343
24,2015,7,15.207603305785124
25,2015,8,13.831187290969895
26,2015,9,14.06844413665744
27,2015,10,14.57240896358543
28,2015,11,11.751325757575753
29,2015,12,13.127257525083614
30,2016,1,10.56981258366801
31,2016,2,10.167555555555552
32,2016,3,12.401078431372547
33,2016,4,13.175995316159252
34,2016,5,13.203093812375252
35,2016,6,15.439547038327522
36,2016,7,13.437037037037037
37,2016,8,13.821998781230956
38,2016,9,13.50203488372093
39,2016,10,13.320747716894964
40,2016,11,13.483679833679853
41,2016,12,11.158689458689457
