,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2015,5,26.076671488267415
1,2015,6,25.416232699976568
2,2015,7,27.415508895074556
3,2015,8,25.006143292682964
4,2015,9,25.801969634796908
5,2015,10,24.28884075095184
6,2015,11,24.7732282502444
7,2015,12,21.953333333333333
8,2016,1,20.489888888888892
9,2016,2,22.235470085470094
10,2016,3,24.55057514378593
11,2016,4,25.086776620370372
12,2016,5,26.443418047882144
13,2016,6,25.247636531766734
14,2016,7,26.21455730954013
15,2016,8,25.275929043521685
16,2016,9,26.277483528433518
17,2016,10,26.645653021442513
18,2016,11,24.005208924182273
19,2016,12,22.244599627560532
