,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,8,15.728596491228071
1,2013,9,11.270517241379304
2,2013,10,10.132041231126587
3,2013,11,9.82615144418423
4,2013,12,9.477649769585248
5,2014,1,8.572939068100357
6,2014,2,9.10884353741497
7,2014,3,11.587425328554351
8,2014,4,12.055676209279374
9,2014,5,12.009159280150397
10,2014,6,12.38300268650551
11,2014,7,11.679240905716393
12,2014,8,11.11016727652901
13,2014,9,11.293915126625597
14,2014,10,9.332419256550864
15,2014,11,8.81261552680222
16,2014,12,7.872727272727276
17,2015,1,8.16081081081081
18,2015,2,9.583171912832933
19,2015,3,9.089796342477133
20,2015,4,10.456270847231497
21,2015,5,11.251091703056774
22,2015,6,11.685014925373137
23,2015,7,11.748084096303812
24,2015,8,11.314176245210723
25,2015,9,9.918389662027836
26,2015,10,8.446915466317488
27,2015,11,8.315488565488561
28,2015,12,8.830686695278965
29,2016,1,8.20262449528938
30,2016,2,16.225521998508594
31,2016,3,9.768461141234171
32,2016,4,9.220917296389604
33,2016,5,10.0006026889198
34,2016,6,10.831292842340185
35,2016,7,11.866858429214616
36,2016,8,10.048415856174469
37,2016,9,8.59771844051647
38,2016,10,9.471338971106423
39,2016,11,8.620785330261151
40,2016,12,9.696375464684017
