,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,4,125
1,2015,5,534
2,2015,6,835
3,2015,7,1201
4,2015,8,1075
5,2015,9,945
6,2015,10,714
7,2015,11,476
8,2015,12,262
9,2016,1,162
10,2016,2,274
11,2016,3,381
12,2016,4,532
13,2016,5,855
14,2016,6,961
15,2016,7,1154
16,2016,8,1087
17,2016,9,909
18,2016,10,748
19,2016,11,499
20,2016,12,186
