,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,1.550043998278789
1,2013,7,1.3064823279770716
2,2013,8,1.402669150570466
3,2013,9,1.4372398068137335
4,2013,10,1.3401447490733829
5,2013,11,1.2821630223751843
6,2013,12,1.270041504471287
7,2014,1,1.188431917967544
8,2014,2,1.210649263405206
9,2014,3,1.3015350018433989
10,2014,4,1.3284380301350107
11,2014,5,1.3558350512703514
12,2014,6,1.3729076825384867
13,2014,7,1.389206649822576
14,2014,8,1.3165885311881413
15,2014,9,1.321522583030074
16,2014,10,1.317521511943401
17,2014,11,1.252172989768697
18,2014,12,1.1241562179900877
19,2015,1,1.1525825142643813
20,2015,2,1.1472182699875482
21,2015,3,1.1834008204166448
22,2015,4,1.305868027156916
23,2015,5,1.2918826260426084
24,2015,6,1.3266330989868507
25,2015,7,1.3570348624191872
26,2015,8,1.3698143987455893
27,2015,9,1.3263376529786741
28,2015,10,1.2963856263625777
29,2015,11,1.26846127588449
30,2015,12,1.222934950628149
31,2016,1,1.2056813994477833
32,2016,2,1.2508243701098656
33,2016,3,1.2798602878764418
34,2016,4,1.3203119231360647
35,2016,5,1.3968154045658052
36,2016,6,1.378994265077318
37,2016,7,1.3709371090844025
38,2016,8,1.3826788565899184
39,2016,9,1.3019427149986638
40,2016,10,1.2773974517858813
41,2016,11,1.2720522928826152
42,2016,12,1.1982974419148198
