,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,2.551604790706416,2316.2706827236834,1573.7344585873914,782.2728905206711,406.8265112373039,35.98524619240385
1,2014,25.028791394477295,17752.03970476107,14444.551090941228,5078.319642775637,3799.351346549922,44.84890953985568
2,2015,38.17146766861103,19213.92341669357,16539.411411698573,3997.9691418953407,3670.8705937954073,40.08926640495115
3,2016,46.613902783515435,21404.7001132567,18799.851428375525,5413.179535461433,4948.254441109466,289.2221233800775
