,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,,512.1676452281654,1084.5700434642324,194.05073176517107,339.1130425425334,
1,2016,20.665319155544914,832.0230938718673,1650.8711491688778,483.7345926842338,488.4971125703736,13.419299399297799
