,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,9,1.6996931357815739
1,2013,10,1.5431920182510517
2,2013,11,1.2546633491392811
3,2013,12,0.8857251023448166
4,2014,1,0.8376720147533421
5,2014,2,1.009098867992686
6,2014,3,1.143560732703742
7,2014,4,1.3293188404401695
8,2014,5,1.4406512857456637
9,2014,6,1.5344696837450447
10,2014,7,1.5093708692609926
11,2014,8,1.368492404633673
12,2014,9,1.360846757644278
13,2014,10,1.1699862027826349
14,2014,11,0.9035662090414426
15,2014,12,0.7078468385089952
16,2015,1,0.6490981871382392
17,2015,2,0.5554493369721252
18,2015,3,0.9993084283224165
19,2015,4,1.200141436911294
20,2015,5,1.407947116352126
21,2015,6,1.5458135393135046
22,2015,7,1.6154597952164025
23,2015,8,1.5242956984222436
24,2015,9,1.4112824790346032
25,2015,10,1.2286040767005164
26,2015,11,1.2078737054283113
27,2015,12,0.9773081966973267
28,2016,1,0.755775136797935
29,2016,2,1.0176076929281808
30,2016,3,1.239890272303108
31,2016,4,1.2995565842616996
32,2016,5,1.4413241952037537
33,2016,6,1.5830241706943076
34,2016,7,1.612716823975909
35,2016,8,1.5100855847375514
36,2016,9,1.4290328243326822
37,2016,10,1.2710434012954457
38,2016,11,1.167762260314917
39,2016,12,0.7898398376955721
