,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,8.475240774392176,21.30865474524151,0.3777402546397199,14.211370856866445,
1,2014,,371.2689283799936,338.4800040347005,45.30018996460315,91.52219061281227,2.5523662026191207
2,2015,2.1036333396571143,213.3241782503293,231.75140096298222,66.15153916292262,72.49628905864294,35.26898603776918
3,2016,,272.15030177272945,382.7096529595594,36.752431844292325,56.13866569198708,81.6086971501637
