,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,536.1950552805592,601.0986218700473,780.6764638980475,158.08418766779494,2.8379231097734303
1,2014,26.19897317340941,4401.431531200677,2333.9716267786544,1934.5697779758248,692.6259288650423,18.255039847925985
2,2015,71.47195855285966,3991.3349760161072,2956.3982749891893,2270.0774307654056,889.545898258536,22.70272311572971
3,2016,166.31458902383898,5777.430668477142,2850.9696964825025,2231.7621426156907,806.0084079746135,61.372541103997996
