,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,3.4132596097206447,581.8890988157385,575.7394126224486,158.21083198421158,84.25405139260697,1.3323272606058887
1,2014,14.320445667667167,6911.3641931849015,5521.466142087276,1709.774784083937,1173.8601093857105,5.920116085153895
2,2015,12.438970846805603,9939.263541359625,7380.506125943291,2570.933617206143,1537.4635950043971,37.62787960371816
3,2016,10.28358494895137,9584.74670592112,6650.4386872596,2398.222488249117,1908.7686283806813,89.23416784906158
