,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2015,4,11.33
1,2015,5,12.055855855855857
2,2015,6,16.709459459459463
3,2015,7,15.793902439024391
4,2015,8,13.287453183520604
5,2015,9,46.889705882352935
6,2015,10,11.676249999999996
7,2015,11,13.576666666666668
8,2015,12,13.461363636363638
9,2016,1,13.485897435897439
10,2016,2,12.1
11,2016,3,13.20128205128205
12,2016,4,36.10937500000001
13,2016,5,12.053070175438597
14,2016,6,14.279100529100528
15,2016,7,21.080099502487567
16,2016,8,21.359935897435893
17,2016,9,28.22828282828283
18,2016,10,11.77866666666667
19,2016,11,11.412745098039217
20,2016,12,7.248333333333333
