,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,78.82691164128258,75.0909647988917,35.88534340703046,27.22540090921691,16.35051897261977
1,2014,,237.73210921259326,1019.28850420901,396.17762135284755,107.06623705826132,2.0927712528676845
2,2015,,340.20225599897117,603.2300215132923,155.4510387376361,345.42247144832515,6.954705597481877
3,2016,2.4503112957759035,762.8255018437247,378.17019662898036,98.8099836609431,235.75658988315485,11.280700154564439
