,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,77
1,2013,7,1274
2,2013,8,2456
3,2013,9,2869
4,2013,10,2981
5,2013,11,1916
6,2013,12,1088
7,2014,1,603
8,2014,2,769
9,2014,3,1360
10,2014,4,2498
11,2014,5,3502
12,2014,6,3969
13,2014,7,5189
14,2014,8,4699
15,2014,9,4559
16,2014,10,3816
17,2014,11,2124
18,2014,12,1743
19,2015,1,1173
20,2015,2,931
21,2015,3,1716
22,2015,4,2329
23,2015,5,2636
24,2015,6,3714
25,2015,7,4024
26,2015,8,3876
27,2015,9,3594
28,2015,10,3462
29,2015,11,2373
30,2015,12,1727
31,2016,1,1440
32,2016,2,1762
33,2016,3,2283
34,2016,4,2525
35,2016,5,2978
36,2016,6,3648
37,2016,7,3529
38,2016,8,3818
39,2016,9,3743
40,2016,10,3464
41,2016,11,3032
42,2016,12,1582
