,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,4,0.8988307384062167
1,2015,5,0.9923495010946219
2,2015,6,1.0204303924125988
3,2015,7,1.0620458787847231
4,2015,8,1.033768028690484
5,2015,9,0.9761890563136074
6,2015,10,0.9608737890372043
7,2015,11,0.8880658826569825
8,2015,12,0.8300300376037494
9,2016,1,0.7464721101198735
10,2016,2,0.7766424896483107
11,2016,3,0.8720975138699976
12,2016,4,0.9605014117872646
13,2016,5,1.0355385166780469
14,2016,6,1.0186802859119128
15,2016,7,1.0158790944308387
16,2016,8,0.9896330584549221
17,2016,9,0.9636130548727893
18,2016,10,0.9530976788747741
19,2016,11,0.912688047042122
20,2016,12,0.7785842416536671
