,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,3.0524393129564684
1,2013,7,3.1452196805217083
2,2013,10,1.634628811171555
3,2013,11,1.253056623849763
4,2013,12,1.28279741178187
5,2014,1,1.0261801107548763
6,2014,2,0.9974937147986603
7,2014,3,1.2059676084292643
8,2014,4,1.4167163364165838
9,2014,5,1.4070137809590237
10,2014,6,1.4133181077072716
11,2014,7,1.5170503710753263
12,2014,8,1.4659140190336812
13,2014,9,1.420725168680142
14,2014,10,1.3648356936262709
15,2014,11,1.2739051675638824
16,2014,12,1.2228655935123427
17,2015,1,1.4056863184937978
18,2015,2,1.2905316460884608
19,2015,3,1.5181727538642085
20,2015,4,1.5371400688226078
21,2015,5,1.5024770582962896
22,2015,6,1.5441345826911579
23,2015,7,1.5376210780469208
24,2015,8,1.5021776364358046
25,2015,9,1.5454013346635227
26,2015,10,1.5887668344304264
27,2015,11,1.5078739651960775
28,2015,12,1.4294814336923372
29,2016,1,1.5222699291790054
30,2016,2,1.4749209985135296
31,2016,3,1.4586133617361443
32,2016,4,1.5109514305005967
33,2016,5,1.5585173943989465
34,2016,6,1.5133843863279355
35,2016,7,1.4367509628081614
36,2016,8,1.4950107738150589
37,2016,9,1.4563502717369738
38,2016,10,1.4704820484772054
39,2016,11,1.4673751384903009
40,2016,12,1.3278399620956536
