,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,1.5519235181422397,1789.8703375033513,2080.514276708662,1387.963057304117,561.350268543611,7.295948619409435
1,2014,8.6256284072242,4847.942285518238,6835.493515045073,3014.160738528561,2179.9995103327774,63.83569800575651
2,2015,22.537192605777424,7492.548171784186,10112.909363917175,3335.9043645792467,3844.9762020341673,164.48361318109573
3,2016,41.028995436778736,9682.149952866675,12452.492335441144,3922.200158110582,3608.8807281611557,272.14203245922664
