,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,74.1496447321168,232.93528442271426,38.56306634743608,26.928419759950398,
1,2014,,1148.3808871151816,2180.9337823401274,399.8566739886137,199.1262308779869,4.41083025376191
2,2015,14.01393648364332,2291.7407633269045,3424.481680665312,984.72955151363,386.80655534362137,34.79623102233542
3,2016,,1969.0399172270718,4415.355183249783,1247.6088979860417,460.9727226363799,17.86661806174902
