,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,5.906643081258604,1994.044602425071,2357.0074862134707,208.99837209913284,184.30725974450556,2.043237214044882
1,2016,,4352.8754892434945,2654.918471526142,732.806813672392,444.39202627805975,4.134942154118555
