,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,9,21.096714579055426
1,2013,10,15.230864779874203
2,2013,11,9.88835555555557
3,2013,12,12.51670918367347
4,2014,1,10.735560344827586
5,2014,2,8.927777777777775
6,2014,3,12.762317571511968
7,2014,4,13.767877870300273
8,2014,5,15.807565733672613
9,2014,6,18.579618520227662
10,2014,7,14.749863219805762
11,2014,8,15.90491214057508
12,2014,9,13.242211206249074
13,2014,10,10.983713485394148
14,2014,11,8.921228710462296
15,2014,12,9.169533799533793
16,2015,1,8.697380952380959
17,2015,2,8.493069873997708
18,2015,3,10.862072538860096
19,2015,4,12.916800356506245
20,2015,5,16.184792626728097
21,2015,6,16.82216681121709
22,2015,7,18.73886641775568
23,2015,8,16.349306888462355
24,2015,9,15.018453753522904
25,2015,10,13.838421985815602
26,2015,11,10.63303627267042
27,2015,12,8.62787427626138
28,2016,1,9.202021857923503
29,2016,2,12.611249351995857
30,2016,3,11.093998726520212
31,2016,4,13.919001004016046
32,2016,5,17.072353683546275
33,2016,6,17.17904618850922
34,2016,7,16.8500394144144
35,2016,8,16.262808582137783
36,2016,9,15.104166666666684
37,2016,10,14.313805970149252
38,2016,11,13.783118741058683
39,2016,12,14.243191964285726
