,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,26.58723656866323,825.3599261313292,961.8541168409174,601.0844279649058,116.4417426997125,1.8751695727378224
1,2014,7.658277376963721,2069.925666027033,3635.26889322157,1875.1528881087186,494.2384515531023,1.2699268023232955
2,2015,130.86980377170875,3681.1169029054345,4856.58773601131,3275.824061124533,1321.6797088132028,27.68422101138209
3,2016,93.19428272780402,5214.873221075258,5142.557454027692,2725.058661275599,1357.2448833143353,267.69139754936924
