,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,30.61390964961873,1827.0341906778858,2530.259685301182,1852.8262787161655,915.0357991711022,59.08572858130066
1,2014,51.46580060515123,7499.626764996778,11332.908356828993,8311.222618909485,7329.5265483064495,403.4939409448446
2,2015,39.975553428049764,5954.1754122124985,10146.040049838819,7425.481629332547,6968.612158386592,559.3117439570934
3,2016,37.12566858724969,8746.086681225788,11658.876951525735,7416.600443019494,7592.382375860259,201.8479854940736
