,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,4,0.5851611224138406
1,2015,5,1.455483817375894
2,2015,6,1.8645649772346908
3,2015,7,1.5329691069463793
4,2015,8,1.046118818105219
5,2015,9,1.127471074255386
6,2015,10,1.4266061613889958
7,2015,11,1.3590161210085636
8,2015,12,1.265151192071998
9,2016,1,1.6734307284418641
10,2016,2,1.6735965257132275
11,2016,3,1.654753428163442
12,2016,4,1.4469098076462286
13,2016,5,1.453319921589391
14,2016,6,1.5624444827349988
15,2016,7,1.5532103658480105
16,2016,8,1.7471247785954787
17,2016,9,1.9987345291261909
18,2016,10,1.707750461752191
19,2016,11,1.5341468991843998
20,2016,12,1.081224680856715
