,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2016,7,27.81743375174339
1,2016,8,12.872044573643416
2,2016,9,11.07735247208931
3,2016,10,10.607023411371243
4,2016,11,8.867482993197282
5,2016,12,8.36253687315634
