,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,8,1.40963431733148
1,2013,9,1.4846957524706008
2,2013,10,1.1597673327860205
3,2013,11,1.0479283749216755
4,2013,12,0.9410217754882375
5,2014,1,0.8104354121575482
6,2014,2,0.9879029644222658
7,2014,3,1.0439778111177753
8,2014,4,1.1067067877632453
9,2014,5,1.1556323788406353
10,2014,6,1.2115874854950028
11,2014,7,1.2782652600283642
12,2014,8,1.2049694307709502
13,2014,9,1.1468673681348358
14,2014,10,0.9759370326495435
15,2014,11,0.9000520038765951
16,2014,12,0.8776940224969634
17,2015,1,0.8424795561560203
18,2015,2,0.7806625576533032
19,2015,3,0.8957743533157198
20,2015,4,1.0193108995237483
21,2015,5,1.2117405271221648
22,2015,6,1.2294043448992475
23,2015,7,1.307720008652383
24,2015,8,1.2191510255402207
25,2015,9,1.1642696169842093
26,2015,10,1.0909448850576204
27,2015,11,1.040031795764051
28,2015,12,1.0647787354378238
29,2016,1,0.9855152521198087
30,2016,2,0.9959175782796339
31,2016,3,1.0363986296503838
32,2016,4,1.0654003977262074
33,2016,5,1.245596894799762
34,2016,6,1.2108623371597382
35,2016,7,1.285447350732759
36,2016,8,1.2208219210533202
37,2016,9,1.202768078289302
38,2016,10,1.2302191256227424
39,2016,11,1.1597433689917576
40,2016,12,0.991849818638687
