,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,6,47.42222222222222
1,2013,7,28.328345498783463
2,2013,8,28.641206896551715
3,2013,9,31.315745007680494
4,2013,10,18.710710290827738
5,2013,11,13.941184210526322
6,2013,12,10.63877551020408
7,2014,1,9.356896551724136
8,2014,2,23.459666666666667
9,2014,3,12.138631346578366
10,2014,4,18.896365638766515
11,2014,5,18.145292044310178
12,2014,6,19.077159713442907
13,2014,7,22.64598059598061
14,2014,8,18.86626549963531
15,2014,9,16.42384696016771
16,2014,10,15.614963346269956
17,2014,11,10.307319223985893
18,2014,12,11.484630738522952
19,2015,1,9.986939102564104
20,2015,2,8.604133333333335
21,2015,3,13.9725516621743
22,2015,4,14.247124600638971
23,2015,5,14.888021600392735
24,2015,6,15.918772782503035
25,2015,7,16.407104072398187
26,2015,8,14.3279907084785
27,2015,9,12.438628389154701
28,2015,10,8.879407472270872
29,2015,11,9.1701703163017
30,2015,12,8.310250391236305
31,2016,1,7.772282217422605
32,2016,2,8.762700145560414
33,2016,3,10.31900915455035
34,2016,4,10.577687837276885
35,2016,5,11.24206764295676
36,2016,6,12.604068100358427
37,2016,7,13.09727334696661
38,2016,8,11.256252176941825
39,2016,9,10.495140913508243
40,2016,10,10.470606355382628
41,2016,11,8.268691983122359
42,2016,12,8.62393034825871
