,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,279.7914031455349,258.04164451746163,129.2315853859463,74.47185048898999,
1,2014,,723.0355662785665,269.92623742056287,100.09017036830721,92.85595652845235,3.2310504237844873
2,2015,0.4056917025711178,2432.2935796887455,824.622446535333,367.96389372263326,72.60837255528102,
3,2016,22.67590901283015,2312.844204125975,1088.668885146998,340.4799866791139,71.08138408957225,2.2112585375249267
