,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,4,2.884726020300693
1,2015,5,2.6952256202577143
2,2015,6,2.877092906696514
3,2015,7,2.7750484722939364
4,2015,8,2.7892715535427954
5,2015,9,2.6192144625110836
6,2015,10,2.7723679725852906
7,2015,11,2.4905051758985266
8,2015,12,2.51464783373254
9,2016,1,1.7016425031065991
10,2016,2,1.8939073905808188
11,2016,3,2.698232268566158
12,2016,4,2.693554350485153
13,2016,5,2.802109070084197
14,2016,6,2.6785889859073166
15,2016,7,2.957672228141821
16,2016,8,2.984666418988851
17,2016,9,2.903796052937857
18,2016,10,2.9938016713162874
19,2016,11,2.9773114595730834
20,2016,12,2.112613104723113
