,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,20.422857557745814,1610.646315821318,2573.617832853789,909.9736296124387,467.97530022743365,12.02512495424698
1,2016,,2644.582804647909,3752.3998460683706,1501.7843048966572,926.6525208939065,44.52417859805435
