,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,8,20.215170940170953
1,2013,9,25.399160839160853
2,2013,10,16.593861788617897
3,2013,11,11.809958333333327
4,2013,12,10.096341463414634
5,2014,1,16.14149305555556
6,2014,2,8.083050847457628
7,2014,3,12.871212121212123
8,2014,4,14.716573945294371
9,2014,5,20.91102225312933
10,2014,6,18.95947117468572
11,2014,7,20.519312043215795
12,2014,8,17.937623677925647
13,2014,9,13.843673798021646
14,2014,10,14.260684192787323
15,2014,11,10.270775193798451
16,2014,12,9.29618573797679
17,2015,1,12.302148148148147
18,2015,2,8.95621212121212
19,2015,3,11.83770739064857
20,2015,4,14.120355504587147
21,2015,5,19.09013452914798
22,2015,6,19.33597161572048
23,2015,7,19.337719662377186
24,2015,8,17.788324217563044
25,2015,9,15.409926918392221
26,2015,10,11.310284331518469
27,2015,11,10.99440591770688
28,2015,12,9.368691250903828
29,2016,1,7.893174603174603
30,2016,2,11.785012285012295
31,2016,3,11.954323308270673
32,2016,4,21.322317772317795
33,2016,5,19.131462140992213
34,2016,6,21.242263696568365
35,2016,7,20.68947503860012
36,2016,8,17.966993664418514
37,2016,9,19.271614373826775
38,2016,10,14.153428458184706
39,2016,11,12.665059912854026
40,2016,12,8.73084192439863
