,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,432.86669599331793,492.51207020156687,370.6912646103007,220.47493785575395,
1,2014,15.098918120164818,3957.9682036540344,2804.102898573035,1229.2345136346094,2142.207644081882,14.515902136739905
2,2015,3.55219298260392,4811.300606359697,4511.119095005273,1344.5826265522157,1935.4148987178617,142.71322978250694
3,2016,7.909174384912234,4354.869663508532,4076.073091231912,1047.5410571397827,1450.0293529416285,59.69598421758276
