,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,163.43206151982983,445.70572736560956,210.0197653175486,27.63096663703731,
1,2014,,3772.066298498342,2321.374589787372,1044.8643416446848,138.3921196545373,
2,2015,4.6065781658859235,4351.819741659737,2882.1808311914588,722.5338251996657,174.372042590385,0.7856485154495122
3,2016,,3913.458040387867,2492.708356149358,871.176671905059,164.66858001038426,2.328344837632216
