,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,417.1947253362757,971.3786217519256,269.01774910747025,103.61452170036533,
1,2014,,1817.5568810236962,3065.835208620713,865.3733661387871,429.11015836969983,18.888363542445923
2,2015,2.977296712862214,2532.3134336739004,3742.2716257278366,1518.1703835662627,1287.0690213513271,20.006251105734037
3,2016,40.88809135691102,2363.451552601419,4466.8949110893145,1842.9340200296194,1002.5260210207592,14.652749477803138
