,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,2249.1955795286576,1950.182247123999,425.82377324188366,630.5542397318842,3.9255381206460456
1,2014,5.464243484020324,8726.493798718111,8368.917900233122,2638.598534375383,2060.0042860519375,5.384649285757677
2,2015,8.37106031093459,8931.731881491613,11478.771144192653,3248.1571853507176,2561.032606359511,38.79861588829488
3,2016,6.317414344609824,8667.955626267165,11082.252535135252,3962.854985943421,2516.5252004440845,139.00039789248524
