,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2015,4,12.788617886178862
1,2015,5,19.2584714548803
2,2015,6,13.724839743589751
3,2015,7,18.377696078431363
4,2015,8,21.951762114537445
5,2015,9,13.484380952380954
6,2015,10,12.758447488584476
7,2015,11,13.610648148148144
8,2015,12,12.70705128205128
9,2016,1,12.5739837398374
10,2016,2,23.215384615384618
11,2016,3,11.061006289308173
12,2016,4,16.415719696969703
13,2016,5,17.835087719298244
14,2016,6,24.874329501915707
15,2016,7,20.0308187134503
16,2016,8,16.467953667953676
17,2016,9,16.83756830601094
18,2016,10,17.767182890855466
19,2016,11,17.004934210526326
20,2016,12,17.970736434108527
