,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,8.286699211127475,1545.399808630091,1123.9813775696925,545.5773661002418,315.527400184369,3.9412131338582803
1,2016,,1412.3625274196327,2633.328532484295,882.2832109486312,201.15338622095578,13.60672948761455
