,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,1.3087081256923716
1,2013,7,1.3381608056675212
2,2013,8,1.3881224635293214
3,2013,9,1.2813296836856003
4,2013,10,1.1982744137965247
5,2013,11,1.10973386699592
6,2013,12,1.153689134678114
7,2014,1,1.3072111239716577
8,2014,2,1.3713258835977276
9,2014,3,1.2675770213575999
10,2014,4,1.1317542016038031
11,2014,5,1.184844245914387
12,2014,6,1.1885069450098205
13,2014,7,1.2644058928451758
14,2014,8,1.225335993418826
15,2014,9,1.2599983868223137
16,2014,10,1.2183015239115373
17,2014,11,1.2196284845575915
18,2014,12,1.3519806240303254
19,2015,1,1.3934235643871535
20,2015,2,1.3089687429953112
21,2015,3,1.1626974177881404
22,2015,4,1.3204332576844855
23,2015,5,1.2751985165117763
24,2015,6,1.3554713909519966
25,2015,7,1.2699940456400343
26,2015,8,1.2868184126349431
27,2015,9,1.3270028880245537
28,2015,10,1.3038007254568178
29,2015,11,1.2982190347657585
30,2015,12,1.2655550671791007
31,2016,1,1.2229946365294135
32,2016,2,1.2137432097937362
33,2016,3,1.3927342039915624
34,2016,4,1.4187793378500024
35,2016,5,1.3264232427326286
36,2016,6,1.3490419144257282
37,2016,7,1.335543062852196
38,2016,8,1.3377609016742964
39,2016,9,1.272147156804165
40,2016,10,1.2817084913811236
41,2016,11,1.2575698674130253
42,2016,12,1.2764583699137801
