,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,1.8835454754355145
1,2013,7,1.949239839783087
2,2013,8,1.6735805545759985
3,2013,9,1.332397053379203
4,2013,10,1.117987157088329
5,2013,11,0.8947189007043977
6,2013,12,0.8437274838075942
7,2014,1,0.889429498140991
8,2014,2,0.9155563657327894
9,2014,3,1.035597280717531
10,2014,4,1.0425531662788714
11,2014,5,1.0965179883547376
12,2014,6,1.1182379248770185
13,2014,7,1.108550138046403
14,2014,8,1.0729234796509066
15,2014,9,1.0372427642141149
16,2014,10,1.0242508027664063
17,2014,11,0.9368275783734528
18,2014,12,0.9031745007999125
19,2015,1,0.8249366545870368
20,2015,2,0.8621119376552173
21,2015,3,1.0258217606226645
22,2015,4,1.101237590719118
23,2015,5,1.1353069275040668
24,2015,6,1.1986118855857797
25,2015,7,1.2101199636941598
26,2015,8,1.1615311131631678
27,2015,9,1.1075850269399157
28,2015,10,1.1158134605650873
29,2015,11,1.0808527584968695
30,2015,12,1.1386208607211248
31,2016,1,1.0388840222236548
32,2016,2,1.0912421636323921
33,2016,3,1.1557467767334035
34,2016,4,1.1685452215400745
35,2016,5,1.1925828782853019
36,2016,6,1.1554888720569343
37,2016,7,1.114536278332628
38,2016,8,1.053415357583198
39,2016,9,1.0422460482230316
40,2016,10,0.9537243054549104
41,2016,11,0.9860268773724079
42,2016,12,0.9639500109799654
