,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,1.3463488123793204
1,2013,7,1.2019405538848278
2,2013,8,1.1451805012291842
3,2013,9,1.1675969595256552
4,2013,10,1.0825990863553037
5,2013,11,0.9706069994203057
6,2013,12,0.9316692003590253
7,2014,1,0.8917889148901641
8,2014,2,0.8830285163056296
9,2014,3,0.9758344946320625
10,2014,4,1.0980583489401072
11,2014,5,1.1620036262879299
12,2014,6,1.1890059322121396
13,2014,7,1.1709007046355215
14,2014,8,1.1503835836254375
15,2014,9,1.1069614347783514
16,2014,10,1.04015835969542
17,2014,11,0.9318974170940943
18,2014,12,0.932607309711538
19,2015,1,0.9222754007704328
20,2015,2,0.9517344597489206
21,2015,3,1.0869605409145104
22,2015,4,1.062211309711482
23,2015,5,1.0638985384726314
24,2015,6,1.1294286364531634
25,2015,7,1.129549911848238
26,2015,8,1.106066587901874
27,2015,9,1.0864984318607873
28,2015,10,1.0295161271181654
29,2015,11,1.006777726043759
30,2015,12,0.932915692362272
31,2016,1,0.9078166159790486
32,2016,2,0.9496537241816448
33,2016,3,0.964772735959662
34,2016,4,0.9883408511045354
35,2016,5,1.0627372546643497
36,2016,6,1.1063146780838493
37,2016,7,1.084652431773997
38,2016,8,1.0524253283701823
39,2016,9,1.0306980332840823
40,2016,10,0.9794064425100627
41,2016,11,0.9289415846478529
42,2016,12,0.7959122674566983
