,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,4.057761816990309,1078.8639823951626,976.312172803149,535.639175908481,301.61474290217717,19.702944841474253
1,2014,,180.7231930748575,73.57728993227425,253.28094027805255,18.317195283024176,
2,2015,1.8063447533128534,161.70040461212884,469.08303967001507,111.48836976331076,81.30709340958376,
3,2016,,204.1704962630482,741.229738246245,48.514391348866354,61.61528156316372,7.697065361350035
