,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,5,316
1,2015,6,580
2,2015,7,737
3,2015,8,782
4,2015,9,742
5,2015,10,590
6,2015,11,448
7,2015,12,348
8,2016,1,197
9,2016,2,217
10,2016,3,324
11,2016,4,463
12,2016,5,642
13,2016,6,728
14,2016,7,685
15,2016,8,763
16,2016,9,686
17,2016,10,641
18,2016,11,438
19,2016,12,257
