,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,3.523048351389576,1814.7531325047348,2608.5365369840247,1634.9211811824457,827.30058136147,7.472666645137364
1,2016,,5751.883534454925,5991.519385064654,5451.5658066594515,2151.794292088492,36.06502798294345
